ledger_id,contract_id,created_at,period,ledger_type,ledger_status,initial_balance,balance,due_date,paid_off_date
pntm6bu,x5p6i,2020-07-20T06:25:04.954,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.999,
ph0i98e,x5p6i,2020-07-20T06:25:04.954,2,PRINCIPAL,UNPAID,440000,440000,2020-09-20T16:59:59.999,
yfvxyzq,x5p6i,2020-07-20T06:25:04.954,2,INTEREST,UNPAID,0,0,2020-09-20T16:59:59.999,
6yb85h8,x5p6i,2020-07-20T06:25:04.954,5,PRINCIPAL,UNPAID,440000,440000,2020-12-20T16:59:59.999,
85fp8p5,x5p6i,2020-07-20T06:25:04.954,5,INTEREST,UNPAID,0,0,2020-12-20T16:59:59.999,
tl7a7ym,x5p6i,2020-07-20T06:25:04.954,3,PRINCIPAL,UNPAID,440000,440000,2020-10-20T16:59:59.999,
iv8vzek,x5p6i,2020-07-20T06:25:04.954,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.999,
bkcloxs,x5p6i,2020-07-20T06:25:04.954,6,PRINCIPAL,UNPAID,440000,440000,2021-01-20T16:59:59.999,
xg23vuz,x5p6i,2020-07-20T06:25:04.954,6,INTEREST,UNPAID,0,0,2021-01-20T16:59:59.999,
nlpr88u,x5p6i,2020-08-23T17:09:09.986,1,LATE_FEE,PAID,130000,0,2020-08-20T16:59:59.999,2020-09-01T02:15:40
ppfcrmq,xuqql,2020-09-23T17:08:11.538,2,LATE_FEE,UNPAID,315000,315000,2020-09-20T16:59:59.999,
7z9z2pr,xuqql,2020-07-20T01:31:58.468,1,INTEREST,UNPAID,0,0,2020-08-20T16:59:59.999,
oqyzcwz,xuqql,2020-07-20T01:31:58.468,1,PRINCIPAL,UNPAID,324000,324000,2020-08-20T16:59:59.999,
xh064p7,xuqql,2020-07-20T01:31:58.468,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.999,
0vcudec,xuqql,2020-07-20T01:31:58.468,4,PRINCIPAL,UNPAID,324000,324000,2020-11-20T16:59:59.999,
nifz881,xuqql,2020-07-20T01:31:58.468,2,INTEREST,UNPAID,0,0,2020-09-20T16:59:59.999,
j8l2pc4,xuqql,2020-07-20T01:31:58.468,2,PRINCIPAL,UNPAID,324000,324000,2020-09-20T16:59:59.999,
aba2a3w,xuqql,2020-07-20T01:31:58.468,5,INTEREST,UNPAID,0,0,2020-12-20T16:59:59.999,
562yelb,xuqql,2020-07-20T01:31:58.468,5,PRINCIPAL,UNPAID,324000,324000,2020-12-20T16:59:59.999,
l7dthkw,xuqql,2020-07-20T01:31:58.468,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.999,
n2ayc0t,xuqql,2020-07-20T01:31:58.468,3,PRINCIPAL,UNPAID,324000,324000,2020-10-20T16:59:59.999,
wmqv9uf,xuqql,2020-07-20T01:31:58.468,6,INTEREST,UNPAID,0,0,2021-01-20T16:59:59.999,
73si9ne,xuqql,2020-07-20T01:31:58.468,6,PRINCIPAL,UNPAID,324000,324000,2021-01-20T16:59:59.999,
myabszf,xuqql,2020-08-23T17:09:00.618,1,LATE_FEE,UNPAID,323000,323000,2020-08-20T16:59:59.999,
ihe5l4z,z4ypq,2020-07-20T01:50:08.146,1,INTEREST,PAID,0,0,2020-08-20T16:59:59.999,2020-08-20T02:01:04
xhkiddp,z4ypq,2020-07-20T01:50:08.146,1,PRINCIPAL,PAID,293000,0,2020-08-20T16:59:59.999,2020-08-20T02:01:04
ubdzx7a,z4ypq,2020-07-20T01:50:08.146,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.999,
ir6rdjl,z4ypq,2020-07-20T01:50:08.146,4,PRINCIPAL,UNPAID,293000,293000,2020-11-20T16:59:59.999,
1opgu92,z4ypq,2020-07-20T01:50:08.146,2,INTEREST,PAID,0,0,2020-09-20T16:59:59.999,2020-09-20T01:09:17
leuojp6,z4ypq,2020-07-20T01:50:08.146,2,PRINCIPAL,PAID,293000,0,2020-09-20T16:59:59.999,2020-09-20T01:09:17
jl0ai2u,z4ypq,2020-07-20T01:50:08.146,5,INTEREST,UNPAID,0,0,2020-12-20T16:59:59.999,
w9xkcyj,z4ypq,2020-07-20T01:50:08.146,5,PRINCIPAL,UNPAID,293000,293000,2020-12-20T16:59:59.999,
c58l40l,z4ypq,2020-07-20T01:50:08.146,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.999,
asmlu96,z4ypq,2020-07-20T01:50:08.146,3,PRINCIPAL,UNPAID,293000,293000,2020-10-20T16:59:59.999,
3yzudxl,z4ypq,2020-07-20T01:50:08.146,6,INTEREST,UNPAID,0,0,2021-01-20T16:59:59.999,
g5pptow,z4ypq,2020-07-20T01:50:08.146,6,PRINCIPAL,UNPAID,293000,293000,2021-01-20T16:59:59.999,
o1zvmtm,zbqfl,2020-09-23T17:08:19.834,2,LATE_FEE,UNPAID,315000,315000,2020-09-20T16:59:59.999,
cznoxqi,zbqfl,2020-07-20T04:41:27.072,1,PRINCIPAL,UNPAID,607500,607500,2020-08-20T16:59:59.999,
osaubpp,zbqfl,2020-07-20T04:41:27.072,1,INTEREST,UNPAID,0,0,2020-08-20T16:59:59.999,
vf7h41d,zbqfl,2020-07-20T04:41:27.072,4,PRINCIPAL,UNPAID,607500,607500,2020-11-20T16:59:59.999,
bvaa4ly,zbqfl,2020-07-20T04:41:27.072,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.999,
genwxvk,zbqfl,2020-07-20T04:41:27.072,2,PRINCIPAL,UNPAID,607500,607500,2020-09-20T16:59:59.999,
lm0y5qf,zbqfl,2020-07-20T04:41:27.072,2,INTEREST,UNPAID,0,0,2020-09-20T16:59:59.999,
wqd82tg,zbqfl,2020-07-20T04:41:27.072,5,PRINCIPAL,UNPAID,607500,607500,2020-12-20T16:59:59.999,
04118sr,zbqfl,2020-07-20T04:41:27.072,5,INTEREST,UNPAID,0,0,2020-12-20T16:59:59.999,
xs15fin,zbqfl,2020-07-20T04:41:27.072,3,PRINCIPAL,UNPAID,607500,607500,2020-10-20T16:59:59.999,
1psbaxn,zbqfl,2020-07-20T04:41:27.072,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.999,
5kuydw5,zbqfl,2020-07-20T04:41:27.072,6,PRINCIPAL,UNPAID,607500,607500,2021-01-20T16:59:59.999,
vkbqbeq,zbqfl,2020-07-20T04:41:27.072,6,INTEREST,UNPAID,0,0,2021-01-20T16:59:59.999,
w72r0nv,zbqfl,2020-08-23T17:09:05.108,1,LATE_FEE,UNPAID,475000,475000,2020-08-20T16:59:59.999,
9yfklex,zsma4,2020-09-23T17:06:40.824,2,LATE_FEE,UNPAID,246500,246500,2020-09-20T16:59:59.999,
8yk4x7t,zsma4,2020-07-20T06:51:38.743,1,INTEREST,UNPAID,224000,224000,2020-08-20T16:59:59.000,
b1c9kqm,zsma4,2020-07-20T06:51:38.743,1,PRINCIPAL,UNPAID,862500,862500,2020-08-20T16:59:59.000,
d2gxgtz,zsma4,2020-07-20T06:51:38.743,2,INTEREST,UNPAID,155000,155000,2020-09-20T16:59:59.000,
dem1vsg,zsma4,2020-07-20T06:51:38.743,2,PRINCIPAL,UNPAID,931500,931500,2020-09-20T16:59:59.000,
th4tsle,zsma4,2020-07-20T06:51:38.743,3,INTEREST,UNPAID,80480,80480,2020-10-20T16:59:59.000,
w3argec,zsma4,2020-07-20T06:51:38.743,3,PRINCIPAL,UNPAID,1006020,1006020,2020-10-20T16:59:59.000,
x8v9khz,zsma4,2020-08-23T17:07:29.943,1,LATE_FEE,UNPAID,246500,246500,2020-08-20T16:59:59.999,
